datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2023-12-18,4734347,4669371,43265,22191458,34905824,3720,2153,10,780,9041,4291340,443007,2028,1692
2023-12-19,4736839,4669626,43272,22192131,34912344,2492,255,7,673,6520,4292739,444100,1399,1093
2023-12-20,4739034,4669919,43280,22192767,34918116,2195,293,8,636,5772,4293970,445064,1231,964
2023-12-21,4741061,4674292,43287,22193374,34923392,2027,4373,7,607,5276,4295167,445894,1197,830
2023-12-22,4742624,4677252,43298,22193997,34927641,1563,2960,11,623,4249,4296108,446516,941,622
2023-12-23,4742839,4680136,43316,22194170,34928164,215,2884,18,173,523,4296265,446574,157,58
2023-12-24,4743009,4682705,43328,22194278,34928620,170,2569,12,108,456,4296394,446615,129,41
2023-12-25,4743235,4685003,43333,22194592,34929192,226,2298,5,314,572,4296557,446678,163,63
2023-12-26,4743434,4685246,43338,22194754,34929656,199,243,5,162,464,4296711,446723,154,45
2023-12-27,4745017,4685533,43349,22195708,34935015,1583,287,11,954,5359,4297612,447405,901,682
2023-12-28,4746150,4689092,43358,22196307,34939044,1133,3559,9,599,4029,4298263,447887,651,482
2023-12-29,4747159,4691510,43368,22196896,34942260,1009,2418,10,589,3216,4298852,448307,589,420
2023-12-30,4747278,4693621,43375,22197021,34942634,119,2111,7,125,374,4298938,448340,86,33
2023-12-31,4747390,4695497,43380,22197153,34943028,112,1876,5,132,394,4299015,448375,77,35
2024-01-01,4747508,4696936,43387,22197284,34943416,118,1439,7,131,388,4299091,448417,76,42
2024-01-02,4749130,4697194,43399,22198193,34950592,1622,258,12,909,7176,4299984,449146,893,729
2024-01-03,4750168,4697413,43409,22198832,34955987,1038,219,10,639,5395,4300563,449605,579,459
2024-01-04,4750966,4697656,43414,22199438,34960389,798,243,5,606,4402,4300999,449967,436,362
2024-01-05,4751678,4697903,43427,22199981,34964367,712,247,13,543,3978,4301402,450276,403,309
2024-01-06,4751743,4699314,43433,22200112,34964667,65,1411,6,131,300,4301444,450299,42,23
2024-01-07,4751826,4700408,43438,22200240,34964957,83,1094,5,128,290,4301494,450332,50,33
2024-01-08,4752556,4701334,43442,22200916,34970292,730,926,4,676,5335,4301889,450667,395,335
2024-01-09,4753002,4701500,43448,22201418,34973566,446,166,6,502,3274,4302143,450859,254,192
2024-01-10,4753377,4701650,43456,22201878,34976555,375,150,8,460,2989,4302372,451005,229,146
2024-01-11,4753695,4701779,43459,22202320,34979363,318,129,3,442,2808,4302548,451147,176,142
2024-01-12,4754002,4703220,43462,22202781,34982080,307,1441,3,461,2717,4302731,451271,183,124
2024-01-13,4754037,4704219,43466,22202908,34982334,35,999,4,127,254,4302758,451279,27,8
2024-01-14,4754081,4704966,43472,22203012,34982624,44,747,6,104,290,4302791,451290,33,11
2024-01-15,4754613,4705664,43477,22203726,34988095,532,698,5,714,5471,4303106,451507,315,217
2024-01-16,4754927,4705762,43479,22204258,34991694,314,98,2,532,3599,4303287,451640,181,133
2024-01-17,4755218,4705836,43485,22204732,34995057,291,74,6,474,3363,4303463,451755,176,115
2024-01-18,4755449,4706520,43488,22205194,34998137,231,684,3,462,3080,4303597,451852,134,97
2024-01-19,4755658,4706990,43492,22205655,35001183,209,470,4,461,3046,4303721,451937,124,85
2024-01-20,4755673,4707372,43492,22205798,35001438,15,382,0,143,255,4303732,451941,11,4
2024-01-21,4755696,4707704,43492,22205902,35001773,23,332,0,104,335,4303746,451950,14,9
2024-01-22,4756048,4708012,43494,22206650,35008060,352,308,2,748,6287,4303928,452120,182,170
2024-01-23,4756296,4708095,43496,22207225,35012429,248,83,2,575,4369,4304074,452222,146,102
2024-01-24,4756516,4708173,43497,22207783,35016449,220,78,1,558,4020,4304187,452329,113,107
2024-01-25,4756693,4708664,43498,22208335,35020313,177,491,1,552,3864,4304289,452404,102,75
2024-01-26,4756877,4709018,43498,22208906,35024118,184,354,0,571,3805,4304398,452479,109,75
2024-01-27,4756897,4709347,43499,22209070,35024417,20,329,1,164,299,4304412,452485,14,6
2024-01-28,4756921,4709616,43501,22209229,35024761,24,269,2,159,344,4304430,452491,18,6
2024-01-29,4757190,4709885,43503,22210134,35031749,269,269,2,905,6988,4304563,452627,133,136
2024-01-30,4757338,4709969,43504,22210793,35036353,148,84,1,659,4604,4304652,452686,89,59
2024-01-31,4757495,4710021,43504,22211423,35040478,157,52,0,630,4125,4304732,452763,80,77
2024-02-01,4757630,4710366,43506,22212000,35044394,135,345,2,577,3916,4304818,452812,86,49
2024-02-02,4757755,4710713,43507,22212669,35047889,125,347,1,669,3495,4304890,452865,72,53
2024-02-03,4757773,4710990,43510,22212899,35048211,18,277,3,230,322,4304904,452869,14,4
2024-02-04,4757791,4711230,43512,22213043,35048507,18,240,2,144,296,4304915,452876,11,7
2024-02-05,4758021,4711482,43515,22213977,35055265,230,252,3,934,6758,4305038,452983,123,107
2024-02-06,4758156,4711597,43515,22214724,35059488,135,115,0,747,4223,4305123,453033,85,50
2024-02-07,4758252,4711663,43516,22215361,35062981,96,66,1,637,3493,4305171,453081,48,48
2024-02-08,4758336,4711938,43517,22215997,35066063,84,275,1,636,3082,4305216,453120,45,39
2024-02-09,4758414,4712234,43517,22216625,35069039,78,296,0,628,2976,4305264,453150,48,30
2024-02-10,4758424,4712507,43517,22216812,35069277,10,273,0,187,238,4305270,453154,6,4
2024-02-11,4758436,4712746,43517,22216908,35069551,12,239,0,96,274,4305279,453157,9,3
2024-02-12,4758568,4712983,43518,22217755,35074656,132,237,1,847,5105,4305357,453211,78,54
2024-02-13,4758660,4713096,43518,22218337,35077907,92,113,0,582,3251,4305404,453256,47,45
2024-02-14,4758731,4713157,43519,22218807,35080544,71,61,1,470,2637,4305440,453291,36,35
2024-02-15,4758795,4713416,43519,22219250,35082930,64,259,0,443,2386,4305475,453320,35,29
2024-02-16,4758856,4713684,43519,22219717,35085151,61,268,0,467,2221,4305514,453342,39,22
2024-02-17,4758860,4713848,43521,22219841,35085315,4,164,2,124,164,4305518,453342,4,0
2024-02-18,4758865,4713997,43522,22219936,35085499,5,149,1,95,184,4305520,453345,2,3
2024-02-19,4758942,4714132,43523,22220578,35089192,77,135,1,642,3693,4305564,453378,44,33
2024-02-20,4758991,4714230,43523,22221043,35091646,49,98,0,465,2454,4305595,453396,31,18
2024-02-21,4759030,4714288,43523,22221495,35093744,39,58,0,452,2098,4305622,453408,27,12
2024-02-22,4759077,4714420,43523,22221911,35095638,47,132,0,416,1894,4305648,453429,26,21
2024-02-23,4759110,4714549,43523,22222319,35097407,33,129,0,408,1769,4305671,453439,23,10
2024-02-24,4759116,4714648,43523,22222402,35097548,6,99,0,83,141,4305675,453441,4,2
2024-02-25,4759120,4714775,43524,22222468,35097694,4,127,1,66,146,4305678,453442,3,1
2024-02-26,4759175,4714867,43525,22223083,35100742,55,92,1,615,3048,4305711,453464,33,22
2024-02-27,4759208,4714936,43526,22223502,35102798,33,69,1,419,2056,4305728,453480,17,16
2024-02-28,4759243,4714966,43527,22223890,35104707,35,30,1,388,1909,4305745,453498,17,18
2024-02-29,4759267,4715050,43527,22224228,35106326,24,84,0,338,1619,4305759,453508,14,10
2024-03-01,4759289,4715109,43527,22224564,35107953,22,59,0,336,1627,4305772,453517,13,9
2024-03-02,4759294,4715225,43527,22224637,35108076,5,116,0,73,123,4305776,453518,4,1
2024-03-03,4759296,4715300,43527,22224715,35108210,2,75,0,78,134,4305777,453519,1,1
2024-03-04,4759345,4715358,43529,22225255,35110908,49,58,2,540,2698,4305801,453544,24,25
2024-03-05,4759380,4715405,43529,22225597,35112740,35,47,0,342,1832,4305819,453561,18,17
2024-03-06,4759400,4715422,43530,22225944,35114290,20,17,1,347,1550,4305830,453570,11,9
2024-03-07,4759423,4715479,43530,22226245,35115759,23,57,0,301,1469,4305842,453581,12,11
2024-03-08,4759456,4715542,43531,22226591,35117157,33,63,1,346,1398,4305865,453591,23,10
2024-03-09,4759461,4715594,43531,22226657,35117254,5,52,0,66,97,4305869,453592,4,1
2024-03-10,4759467,4715640,43531,22226739,35117394,6,46,0,82,140,4305873,453594,4,2
2024-03-11,4759508,4715675,43531,22227162,35119847,41,35,0,423,2453,4305895,453613,22,19
2024-03-12,4759529,4715696,43532,22227494,35121527,21,21,1,332,1680,4305901,453628,6,15
2024-03-13,4759553,4715712,43532,22227784,35122959,24,16,0,290,1432,4305915,453638,14,10
2024-03-14,4759576,4715759,43532,22228081,35124266,23,47,0,297,1307,4305927,453649,12,11
2024-03-15,4759595,4715805,43532,22228351,35125447,19,46,0,270,1181,4305941,453654,14,5
2024-03-16,4759598,4715844,43533,22228421,35125531,3,39,1,70,84,4305943,453655,2,1
2024-03-17,4759598,4715883,43533,22228468,35125620,0,39,0,47,89,4305943,453655,0,0
2024-03-18,4759627,4715926,43533,22228921,35127903,29,43,0,453,2283,4305960,453667,17,12
2024-03-19,4759646,4715946,43533,22229207,35129513,19,20,0,286,1610,4305967,453679,7,12
2024-03-20,4759664,4715958,43533,22229456,35130839,18,12,0,249,1326,4305979,453685,12,6
2024-03-21,4759678,4715998,43534,22229691,35132046,14,40,1,235,1207,4305985,453693,6,8
2024-03-22,4759690,4716029,43534,22229937,35133070,12,31,0,246,1024,4305992,453698,7,5
2024-03-23,4759693,4716064,43534,22229991,35133136,3,35,0,54,66,4305995,453698,3,0
2024-03-24,4759696,4716098,43534,22230037,35133228,3,34,0,46,92,4305998,453698,3,0
2024-03-25,4759733,4716118,43535,22230439,35135211,37,20,1,402,1983,4306017,453716,19,18
2024-03-26,4759752,4716131,43535,22230708,35136532,19,13,0,269,1321,4306027,453725,10,9
2024-03-27,4759766,4716133,43535,22230955,35137702,14,2,0,247,1170,4306033,453733,6,8
2024-03-28,4759781,4716161,43535,22231217,35138787,15,28,0,262,1085,4306041,453740,8,7
2024-03-29,4759782,4716197,43535,22231271,35138869,1,36,0,54,82,4306042,453740,1,0
2024-03-30,4759785,4716217,43535,22231352,35138961,3,20,0,81,92,4306044,453741,2,1
2024-03-31,4759789,4716236,43535,22231432,35139065,4,19,0,80,104,4306046,453743,2,2
2024-04-01,4759791,4716254,43535,22231497,35139151,2,18,0,65,86,4306048,453743,2,0
2024-04-02,4759818,4716265,43535,22231942,35141253,27,11,0,445,2102,4306060,453758,12,15
2024-04-03,4759833,4716270,43535,22232163,35142515,15,5,0,221,1262,4306068,453765,8,7
2024-04-04,4759855,4716311,43535,22232411,35143669,22,41,0,248,1154,4306080,453775,12,10
2024-04-05,4759873,4716335,43535,22232644,35144674,18,24,0,233,1005,4306092,453781,12,6
2024-04-06,4759875,4716354,43535,22232698,35144741,2,19,0,54,67,4306093,453782,1,1
2024-04-07,4759877,4716373,43535,22232732,35144808,2,19,0,34,67,4306094,453783,1,1
2024-04-08,4759899,4716379,43535,22233031,35146368,22,6,0,299,1560,4306108,453791,14,8
2024-04-09,4759913,4716389,43535,22233265,35147369,14,10,0,234,1001,4306118,453795,10,4
2024-04-10,4759925,4716392,43535,22233456,35148296,12,3,0,191,927,4306125,453800,7,5
2024-04-11,4759929,4716394,43535,22233624,35149115,4,2,0,168,819,4306128,453801,3,1
2024-04-12,4759949,4716426,43535,22233809,35149880,20,32,0,185,765,4306135,453814,7,13
2024-04-13,4759949,4716444,43535,22233846,35149922,0,18,0,37,42,4306135,453814,0,0
2024-04-14,4759949,4716472,43535,22233880,35149980,0,28,0,34,58,4306135,453814,0,0
